claim_id,experiment_id,adapter_commit,config_hash,workload,variant,parameter_set,parameters_json,phase,input_scale,threads,invalid_proof_kind,supported,n,mean_latency_ms,stdev_latency_ms,p50_latency_ms,p95_latency_ms,min_latency_ms,max_latency_ms,median_cpu_time_ms,median_peak_rss_mb,median_page_faults,proof_bytes,native_relation_size,relation_unit,public_inputs,expected_outcomes,stdev_unavailable_reason,excluded_boundary_metrics,metric_unavailable_reason,speedup_vs_one_thread,speedup_ci_low,speedup_ci_high,parallel_efficiency,saturation_threads,scaling_coefficient_a,scaling_exponent_b,scaling_exponent_ci_low,scaling_exponent_ci_high,scaling_r_squared,evidence_class,result_scope,run_role,recorded
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,64,1,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,64,1,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,64,2,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,64,4,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,64,4,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,64,8,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,64,8,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,64,16,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,256,1,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,256,2,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,256,4,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,256,8,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,256,16,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,1024,1,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,1024,1,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,1024,2,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,1024,4,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,1024,4,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,1024,8,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,1024,8,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,1024,16,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,4096,1,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,4096,1,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,4096,2,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,4096,4,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,4096,4,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,4096,8,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,4096,8,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},msm,4096,16,,false,,,,,,,,,,,,,,,not-applicable,,,Jellyfish exposes no stable per-proof hook for this phase,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,64,1,,true,3,0.379480,0.051918,0.364182,0.430014,0.336930,0.437329,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,64,1,wrong_public_input,true,3,0.391028,0.050579,0.398756,0.433445,0.337030,0.437299,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,64,2,,true,3,0.363948,0.029120,0.364051,0.390119,0.334777,0.393016,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,64,4,,true,3,0.353108,0.035244,0.341188,0.387608,0.325370,0.392766,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,64,4,wrong_public_input,true,3,0.396242,0.060057,0.402804,0.447754,0.333173,0.452748,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,64,8,,true,3,0.345136,0.046219,0.364993,0.376796,0.292307,0.378108,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,64,8,wrong_public_input,true,3,0.390123,0.051097,0.383819,0.438054,0.342470,0.444080,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,64,16,,true,3,0.429070,0.044293,0.418173,0.471833,0.391243,0.477795,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,256,1,,true,3,0.369261,0.040671,0.358722,0.408621,0.334897,0.414165,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,256,2,,true,3,0.228388,0.190345,0.323546,0.349505,0.009228,0.352389,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,256,4,,true,3,0.378004,0.048615,0.359763,0.425768,0.341148,0.433102,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,256,8,,true,3,0.417704,0.059770,0.432399,0.465121,0.351957,0.468757,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,256,16,,true,3,0.373793,0.085106,0.344626,0.457146,0.307105,0.469648,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,1024,1,,true,3,0.343253,0.020066,0.350787,0.357694,0.320510,0.358461,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,1024,1,wrong_public_input,true,3,0.422761,0.144102,0.400680,0.559034,0.290974,0.576629,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,1024,2,,true,3,0.344568,0.066110,0.345046,0.403899,0.278221,0.410438,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,1024,4,,true,3,0.376879,0.022862,0.375543,0.397895,0.354714,0.400379,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,1024,4,wrong_public_input,true,3,0.395063,0.072449,0.355596,0.466369,0.350917,0.478677,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,1024,8,,true,3,0.270814,0.210237,0.392084,0.392282,0.028053,0.392304,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,1024,8,wrong_public_input,true,3,0.422662,0.027264,0.433622,0.441828,0.391624,0.442740,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,1024,16,,true,3,0.535385,0.226343,0.439072,0.758468,0.373128,0.793956,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,4096,1,,true,3,0.391333,0.035617,0.407523,0.415133,0.350497,0.415978,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,4096,1,wrong_public_input,true,3,0.503275,0.010618,0.508592,0.510025,0.491048,0.510184,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,4096,2,,true,3,0.445634,0.017394,0.442508,0.462192,0.430016,0.464379,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,4096,4,,true,3,0.622662,0.276812,0.606926,0.876998,0.354053,0.907006,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,4096,4,wrong_public_input,true,3,0.453246,0.030291,0.468337,0.472557,0.418374,0.473026,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,4096,8,,true,3,0.455913,0.105578,0.431436,0.557565,0.364723,0.571579,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
C2-CONTROLLED-SNARK,controlled-plonk-pilot-v1,32424b0fc88b4e18a624b23c2bba5de681d3e169,b51fa1bd9bd3db00079057822b5f305afd048981c6fdee344634f6bd7c48b6bb,controlled_kernel,jellyfish-turboplonk-0.8.0-bn254-kzg,default,{},native_execution,4096,8,wrong_public_input,true,3,0.502464,0.142346,0.572663,0.593734,0.338654,0.596075,,,,,,,,not-applicable,,,,,,,,,,,,,,measured,controlled implementation pilot; not paper-final evidence,measurement,true
